total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,days_exposition
4,13500000.0,95.0,2017-12-08T00:00:00,3,2.65,15.0,60.024115755627,3,False,False,False,12.205234568817785,0.0,Санкт-Петербург,90.00000000000001
0,5000000.0,57.0,2017-10-26T00:00:00,3,2.5,9.0,36.0144694533762,1,False,False,False,7.32314074129067,0.0,Санкт-Петербург,214.0
17,13990000.0,94.3,2018-05-07T00:00:00,3,2.8,10.0,28.9,6,False,False,False,31.2,0.0,Санкт-Петербург,183.00000000000003
10,5200000.0,47.0,2018-07-04T00:00:00,2,2.65,2.0,23.7,2,False,False,False,12.3,0.0,Санкт-Петербург,268.0
4,3800000.0,45.5,2015-03-26T00:00:00,2,2.65,5.0,30.5,4,False,False,False,7.4,0.0,Санкт-Петербург,668.0
13,5650000.0,63.3,2015-08-03T00:00:00,2,2.7,16.0,37.2,3,False,False,False,10.7,2.0,Санкт-Петербург,331.0
4,4300000.0,50.0,2018-02-20T00:00:00,4,2.5,5.0,32.98945464794025,5,False,False,False,5.609860766736601,0.0,Санкт-Петербург,45.00000000000001
14,5650000.0,43.0,2018-09-24T00:00:00,1,2.77,24.0,19.0,13,False,False,False,11.0,2.0,Санкт-Петербург,-1.0
8,4900000.0,58.0,2017-05-12T00:00:00,3,2.65,6.0,36.646302250803856,2,False,False,False,7.451616894646647,0.0,Санкт-Петербург,137.0
13,3950000.0,46.2,2018-02-26T00:00:00,2,2.5,5.0,29.7,2,False,False,False,6.8,0.0,Санкт-Петербург,61.0
11,3630000.0,62.0,2017-11-23T00:00:00,3,2.6,9.0,44.0,3,False,False,False,6.5,2.0,Всеволожск,124.0
7,4550000.0,38.0,2018-02-08T00:00:00,1,2.5,12.0,18.3,10,False,False,False,7.8,0.0,Санкт-Петербург,76.0
8,3900000.0,41.3,2016-06-03T00:00:00,2,2.65,5.0,26.6,1,False,False,False,5.1,0.0,Санкт-Петербург,167.0
15,2600000.0,60.0,2017-05-02T00:00:00,3,2.5,9.0,44.0,6,False,False,False,9.0,0.0,Светогорск,97.0
12,5690000.0,40.0,2017-02-13T00:00:00,1,2.65,19.0,19.3,6,False,False,False,12.4,2.0,Санкт-Петербург,105.0
9,3900000.0,49.0,2018-10-30T00:00:00,4,2.5,5.0,40.0,1,False,False,False,5.0,0.0,Санкт-Петербург,30.0
12,6500000.0,68.3,2019-03-13T00:00:00,3,2.5,9.0,44.0,5,False,False,False,8.3,0.0,Санкт-Петербург,-1.0
14,4100000.0,26.0,2017-11-26T00:00:00,0,2.65,7.0,17.9,3,False,True,False,0.0,2.0,Санкт-Петербург,30.0
18,4200000.0,48.8,2018-09-20T00:00:00,4,2.5,5.0,37.0,4,False,False,False,5.4,0.0,Санкт-Петербург,59.0
6,4100000.0,50.0,2017-09-11T00:00:00,4,2.5,5.0,37.0,3,False,False,False,6.0,0.0,Санкт-Петербург,190.00000000000003
9,8950000.0,87.6,2018-07-17T00:00:00,3,2.68,5.0,55.34855305466237,4,False,False,False,11.254511033983556,0.0,Санкт-Петербург,60.0
13,10700000.0,88.0,2019-01-28T00:00:00,3,2.8,25.0,52.3,11,False,False,False,13.1,4.0,Санкт-Петербург,79.0
4,11800000.0,81.3,2015-03-10T00:00:00,3,2.65,13.0,49.0,3,False,False,False,12.0,2.0,Санкт-Петербург,1104.0
2,7200000.0,85.0,2015-11-20T00:00:00,4,3.15,5.0,50.9,1,False,False,False,8.9,0.0,Санкт-Петербург,1043.0
6,5500000.0,62.1,2018-07-15T00:00:00,3,2.65,9.0,40.0,8,False,False,False,10.0,0.0,Санкт-Петербург,-1.0
11,3400000.0,32.5,2018-07-20T00:00:00,1,2.65,12.0,14.2,6,False,False,False,7.4,0.0,Санкт-Петербург,97.0
6,3950000.0,29.0,2016-05-12T00:00:00,1,2.65,18.0,26.0,18,False,False,False,8.0,0.0,Санкт-Петербург,91.0
1,4700000.0,35.0,2018-09-20T00:00:00,1,2.7,16.0,11.0,10,False,False,False,16.0,0.0,Санкт-Петербург,180.00000000000003
1,3100000.0,51.0,2019-01-01T00:00:00,1,2.65,9.0,15.9,6,False,False,False,15.2,0.0,Гатчина,-1.0
19,11050000.0,79.3,2019-01-29T00:00:00,3,2.5,17.0,46.0,14,False,False,False,10.9,0.0,Санкт-Петербург,-1.0
15,6700000.0,92.9,2019-02-19T00:00:00,3,20.0,17.0,53.2,14,False,False,False,12.0,5.0,Санкт-Петербург,-1.0
11,7400000.0,99.0,2018-10-01T00:00:00,3,2.65,16.0,53.0,3,False,False,False,14.0,2.0,Санкт-Петербург,203.0
13,2950000.0,59.7,2015-01-20T00:00:00,3,2.65,5.0,45.0,1,False,False,False,6.0,0.0,Тосно,-1.0
14,6200000.0,77.2,2018-09-05T00:00:00,3,3.15,5.0,48.300003,3,False,False,False,9.9183590390814,3.0,Санкт-Петербург,106.0
4,5040000.0,30.7,2019-04-09T00:00:00,1,2.65,26.0,16.0,24,False,False,False,11.4,0.0,Санкт-Петербург,-1.0
11,3400000.0,32.5,2018-10-09T00:00:00,1,2.65,9.0,18.0,7,False,False,False,6.3,0.0,Санкт-Петербург,56.0
9,5790000.0,42.1,2017-05-05T00:00:00,1,2.85,22.0,16.9,19,False,False,False,11.1,2.0,Санкт-Петербург,173.0
11,5000000.0,59.0,2016-05-29T00:00:00,3,2.6,9.0,40.0,3,False,False,False,6.0,0.0,Санкт-Петербург,720.0000000000001
9,4544000.0,32.7,2019-04-22T00:00:00,1,2.7,5.0,15.782252173913045,4,False,False,False,8.095631067961165,0.0,Санкт-Петербург,-1.0
8,4100000.0,43.0,2017-09-08T00:00:00,1,2.75,9.0,17.5,7,False,False,False,13.0,0.0,Санкт-Петербург,47.00000000000001
20,2850000.0,30.4,2018-02-13T00:00:00,1,2.57,5.0,15.8,5,False,False,False,6.5,0.0,Санкт-Петербург,85.0
16,3140000.0,34.8,2017-01-31T00:00:00,1,2.65,3.0,15.0,2,False,False,False,9.0,0.0,деревня Мистолово,290.0
9,3990000.0,41.6,2016-06-22T00:00:00,1,2.65,12.0,21.6,5,False,False,False,10.7,0.0,Санкт-Петербург,27.0
1,5200000.0,48.0,2015-11-25T00:00:00,2,2.65,9.0,27.0,4,False,False,False,7.0,0.0,Санкт-Петербург,404.0
3,4450000.0,60.0,2018-07-20T00:00:00,3,2.5,9.0,43.0,3,False,False,False,6.5,0.0,Санкт-Петербург,18.0
6,4500000.0,61.0,2017-12-02T00:00:00,3,2.5,9.0,40.3,3,False,False,False,6.5,0.0,Санкт-Петербург,23.000000000000004
16,3300000.0,48.0,2017-01-26T00:00:00,1,2.65,9.0,18.0,7,False,False,False,12.0,0.0,Выборг,40.0
5,6440000.0,63.1,2016-06-14T00:00:00,3,3.2,5.0,45.9,3,False,False,False,6.0,0.0,Санкт-Петербург,119.0
6,20345000.0,151.17,2019-04-24T00:00:00,3,3.1,16.0,95.51416398713825,9,False,False,False,22.6,5.0,Санкт-Петербург,-1.0
14,6800000.0,47.0,2018-04-16T00:00:00,2,2.75,17.0,30.0,15,False,False,False,6.0,2.0,Санкт-Петербург,-1.0
1,3806504.0,52.0,2017-07-01T00:00:00,2,2.65,18.0,29.0,1,False,False,False,8.0,0.0,деревня Новое Девяткино,45.00000000000001
0,4700000.0,56.0,2017-12-01T00:00:00,2,2.65,14.0,27.0,7,False,False,False,14.0,2.0,деревня Кудрово,53.0
6,16471698.0,133.4,2018-08-23T00:00:00,3,3.0,4.0,84.28649517684886,4,False,False,False,17.06,5.0,Санкт-Петербург,-1.0
12,11500000.0,95.0,2017-02-14T00:00:00,1,2.75,16.0,60.0,13,False,False,False,12.0,5.0,Санкт-Петербург,47.00000000000001
17,26000000.0,122.4,2017-08-25T00:00:00,4,2.65,5.0,71.0,5,False,False,False,14.0,0.0,Санкт-Петербург,245.0
18,6900000.0,77.5,2017-11-17T00:00:00,3,2.6,16.0,40.7,13,False,False,False,13.3,0.0,посёлок Парголово,116.0
17,5600000.0,64.2,2019-04-12T00:00:00,3,2.5,12.0,38.1,11,False,False,False,10.3,2.0,Санкт-Петербург,5.0
4,6775000.0,62.0,2018-07-12T00:00:00,2,2.68,25.0,26.599998,23,False,False,False,11.0,2.0,Санкт-Петербург,60.0
10,5180000.0,40.6,2018-11-21T00:00:00,1,2.65,10.0,18.6,8,False,False,False,10.7,2.0,Санкт-Петербург,143.0
13,11000000.0,73.9,2019-03-31T00:00:00,2,2.8,25.0,39.9,22,False,False,False,15.2,5.0,Санкт-Петербург,-1.0
14,3275000.0,32.0,2017-02-07T00:00:00,1,2.65,5.0,17.0,3,False,False,False,6.0,1.0,Санкт-Петербург,65.0
9,3100000.0,33.0,2016-05-23T00:00:00,1,2.65,22.0,16.0,12,False,False,False,8.0,2.0,поселок Мурино,84.0
18,5200000.0,55.9,2019-04-08T00:00:00,3,2.55,10.0,39.0,2,False,False,False,5.6,1.0,Санкт-Петербург,-1.0
11,2380000.0,49.6,2018-06-22T00:00:00,2,2.65,5.0,29.0,2,False,False,False,8.8,0.0,поселок городского типа Рахья,-1.0
7,5190000.0,60.0,2016-05-31T00:00:00,3,2.5,9.0,39.0,7,False,False,False,7.0,0.0,Санкт-Петербург,36.0
9,4590000.0,73.2,2018-10-08T00:00:00,4,2.65,9.0,48.2,4,False,False,False,6.2,1.0,Колпино,74.0
0,4100000.0,44.5,2019-01-27T00:00:00,2,2.5,9.0,27.8,6,False,False,False,8.1,0.0,Санкт-Петербург,6.000000000000001
6,21000000.0,154.0,2018-12-18T00:00:00,6,3.51,5.0,99.1,1,False,False,False,24.7,0.0,Санкт-Петербург,116.0
3,3660000.0,31.6,2017-12-05T00:00:00,1,2.65,23.0,15.0,9,False,False,False,9.0,0.0,Санкт-Петербург,10.0
6,3500000.0,38.1,2017-02-06T00:00:00,1,2.6,9.0,18.5,3,False,False,False,8.2,2.0,посёлок Стрельна,703.0000000000001
5,4400000.0,48.0,2017-12-09T00:00:00,1,2.65,12.0,23.166608695652172,9,False,False,False,11.883495145631066,0.0,деревня Кудрово,112.0
10,3450000.0,32.1,2017-03-11T00:00:00,1,2.65,9.0,16.1,9,False,False,False,8.6,0.0,Санкт-Петербург,108.0
8,5900000.0,60.0,2017-12-18T00:00:00,2,2.7,6.0,34.0,2,False,False,False,14.0,2.0,Санкт-Петербург,60.0
10,2680000.0,35.5,2018-10-24T00:00:00,1,2.65,12.0,15.8,9,False,False,False,9.68,2.0,Всеволожск,133.0
9,4800000.0,40.0,2018-10-29T00:00:00,1,2.5,16.0,20.0,15,False,False,False,9.0,0.0,Санкт-Петербург,176.00000000000003
13,4050000.0,40.0,2018-08-30T00:00:00,1,2.5,17.0,26.0,3,False,False,False,8.0,0.0,Санкт-Петербург,189.00000000000003
5,7000000.0,70.0,2018-11-09T00:00:00,2,2.65,17.0,35.0,7,False,False,False,17.0,0.0,Санкт-Петербург,60.0
20,6150000.0,45.3,2016-04-20T00:00:00,1,2.7,7.0,19.3,5,False,False,False,12.7,2.0,Санкт-Петербург,710.0000000000001
6,6200000.0,69.0,2017-05-04T00:00:00,3,2.65,9.0,45.0,6,False,False,False,6.0,1.0,Санкт-Петербург,42.0
7,18100000.0,130.0,2016-05-27T00:00:00,4,2.65,11.0,85.77258208464464,7,False,False,False,20.0,0.0,Санкт-Петербург,500.0
12,3300000.0,30.0,2017-08-24T00:00:00,1,2.65,9.0,17.0,4,False,False,False,6.5,0.0,Санкт-Петербург,13.0
3,17400000.0,116.0,2018-02-01T00:00:00,3,2.73,20.0,66.24,18,False,False,False,13.74,0.0,Санкт-Петербург,253.0
14,6680000.0,82.3,2018-08-03T00:00:00,3,2.65,14.0,54.0,13,False,False,False,10.7,0.0,Санкт-Петербург,90.00000000000001
7,3200000.0,45.6,2019-05-03T00:00:00,2,2.65,5.0,30.9,5,False,False,False,5.6,1.0,Сосновый Бор,-1.0
9,2450000.0,35.0,2018-09-02T00:00:00,1,2.54,9.0,16.0,9,False,False,False,8.0,0.0,Всеволожск,43.0
9,3950000.0,58.7,2017-12-05T00:00:00,2,2.6,10.0,27.2,6,False,False,False,13.3,0.0,Сертолово,126.0
9,3100000.0,33.0,2017-09-12T00:00:00,1,2.6,12.0,18.0,1,False,False,False,6.2,0.0,Санкт-Петербург,165.0
3,1550000.0,31.4,2015-09-19T00:00:00,1,2.5,5.0,14.3,2,False,False,False,7.9,0.0,поселок Гарболово,758.0000000000001
0,8260000.0,70.0,2018-02-09T00:00:00,3,3.4,5.0,44.22829581993568,5,False,False,False,8.993330734918366,0.0,Санкт-Петербург,60.0
13,4250000.0,48.6,2017-09-12T00:00:00,2,2.55,9.0,28.1,2,False,False,False,6.0,0.0,Санкт-Петербург,197.0
20,3570000.0,55.6,2018-01-11T00:00:00,3,2.5,5.0,35.12990353697749,1,False,False,False,7.143274126592304,0.0,Колпино,45.00000000000001
16,2700000.0,32.5,2018-02-21T00:00:00,1,2.65,5.0,18.4,4,False,False,False,6.1,0.0,Сосновый Бор,-1.0
9,4100000.0,92.0,2016-05-11T00:00:00,3,2.5,6.0,57.0,4,False,False,False,16.0,2.0,посёлок городского типа Павлово,162.0
15,3650000.0,46.0,2018-07-26T00:00:00,2,2.5,9.0,28.0,3,False,False,False,9.0,0.0,Санкт-Петербург,10.0
1,3900000.0,59.0,2016-03-13T00:00:00,3,2.55,7.0,43.0,1,False,False,False,6.0,0.0,Санкт-Петербург,120.0
6,24500000.0,167.5,2017-10-07T00:00:00,3,2.65,6.0,83.6,6,False,False,False,54.2,1.0,Санкт-Петербург,72.0
5,3100000.0,42.0,2017-09-28T00:00:00,1,2.65,6.0,20.27078260869565,3,False,False,False,18.0,2.0,посёлок городского типа Токсово,94.0
2,3700000.0,56.0,2017-02-15T00:00:00,2,2.65,17.0,32.0,8,False,False,False,11.0,1.0,посёлок Мурино,173.0
9,5150000.0,43.8,2018-02-01T00:00:00,2,3.05,5.0,27.9,5,False,False,False,8.0,0.0,Санкт-Петербург,376.00000000000006
12,8825000.0,98.0,2018-11-12T00:00:00,4,2.6,9.0,61.0,7,False,False,False,12.0,3.0,Санкт-Петербург,-1.0
9,3785080.0,65.26,2018-12-13T00:00:00,2,2.65,15.0,38.207777777777785,8,False,False,False,12.2,0.0,посёлок Новогорелово,11.000000000000002
20,10500000.0,80.0,2018-01-09T00:00:00,3,2.71,15.0,50.54662379421221,7,False,False,False,10.278092268478133,0.0,Санкт-Петербург,131.0
20,12180000.0,109.0,2018-04-27T00:00:00,3,2.8,25.0,49.9,24,False,False,False,18.9,3.0,Санкт-Петербург,259.0
6,2350000.0,60.0,2017-09-01T00:00:00,2,2.5,9.0,32.0,8,False,False,False,15.0,0.0,Кириши,22.000000000000004
13,11950000.0,80.0,2018-05-08T00:00:00,3,2.73,4.0,50.7,4,False,False,False,9.0,0.0,Санкт-Петербург,205.0
19,4350000.0,38.9,2019-02-08T00:00:00,1,3.05,16.0,18.1,8,False,False,False,8.6,0.0,Санкт-Петербург,-1.0
20,6500000.0,67.0,2014-12-13T00:00:00,3,2.65,12.0,42.2,10,False,False,False,11.1,0.0,Санкт-Петербург,1039.0
7,4800000.0,53.0,2018-03-06T00:00:00,2,2.6,18.0,32.0,9,False,False,False,9.0,1.0,Санкт-Петербург,36.0
9,5300000.0,75.0,2017-10-24T00:00:00,3,3.2,2.0,58.0,2,False,False,False,10.0,1.0,посёлок городского типа Кузьмоловский,410.0
9,1800000.0,33.2,2017-03-13T00:00:00,1,2.6,5.0,18.0,1,False,False,False,6.3,0.0,деревня Лесколово,443.0
6,1680000.0,21.4,2015-10-29T00:00:00,1,2.65,18.0,16.2,6,False,False,False,5.298058252427183,0.0,Никольское,252.0
4,3500000.0,43.0,2017-06-10T00:00:00,2,2.65,5.0,28.0,5,False,False,False,8.0,0.0,Санкт-Петербург,11.000000000000002
8,6850000.0,43.4,2018-04-05T00:00:00,1,2.85,9.0,19.1,2,False,False,False,8.6,0.0,Санкт-Петербург,155.0
14,9360000.0,77.0,2017-11-21T00:00:00,3,3.0,5.0,32.0,4,False,False,False,20.0,1.0,Санкт-Петербург,8.0
11,2680000.0,22.0,2018-08-11T00:00:00,0,2.65,25.0,5.0,8,False,True,False,0.0,2.0,Санкт-Петербург,70.0
15,5950000.0,50.7,2017-06-21T00:00:00,2,2.65,25.0,28.6,8,False,False,False,10.0,2.0,Санкт-Петербург,107.0
8,8990000.0,77.0,2017-07-10T00:00:00,3,3.0,5.0,53.5,2,False,False,False,9.0,0.0,Санкт-Петербург,24.000000000000004
14,12900000.0,86.0,2018-12-08T00:00:00,3,2.65,8.0,45.0,7,False,False,False,22.0,0.0,Санкт-Петербург,-1.0
19,9650000.0,93.3,2017-02-05T00:00:00,3,2.75,25.0,57.4,24,False,False,False,12.0,2.0,Санкт-Петербург,668.0
2,8600000.0,61.6,2017-08-13T00:00:00,2,2.65,9.0,33.5,3,False,False,False,11.35,0.0,Санкт-Петербург,387.00000000000006
8,1880000.0,25.63,2017-07-25T00:00:00,1,2.65,27.0,18.7,14,False,False,False,6.345291262135921,0.0,посёлок Мурино,314.0
0,3200000.0,33.0,2017-11-06T00:00:00,1,2.5,12.0,18.0,7,False,False,False,7.0,2.0,Санкт-Петербург,6.000000000000001
18,5000000.0,42.0,2017-09-02T00:00:00,1,2.75,17.0,18.0,8,False,False,False,10.398058252427184,2.0,Санкт-Петербург,423.0
0,3100000.0,46.5,2017-11-09T00:00:00,1,2.65,25.0,28.0,10,False,False,False,9.7,0.0,посёлок Шушары,46.00000000000001
6,24000000.0,86.3,2014-12-10T00:00:00,3,3.5,6.0,53.9,4,False,False,False,10.1,0.0,Санкт-Петербург,1202.0
11,7200000.0,90.0,2018-01-21T00:00:00,3,2.65,8.0,60.0,8,False,False,False,11.562853802037901,0.0,Санкт-Петербург,247.0
14,1300000.0,31.0,2017-02-17T00:00:00,1,2.65,2.0,16.2,1,False,False,False,7.674757281553397,0.0,Выборг,69.0
6,1300000.0,54.33,2017-09-13T00:00:00,2,2.65,6.0,28.0,6,False,False,False,10.4,0.0,посёлок Щеглово,61.0
19,9500000.0,58.3,2018-07-18T00:00:00,2,2.65,7.0,37.0,4,False,False,False,10.8,0.0,Санкт-Петербург,-1.0
15,5790000.0,84.1,2018-03-06T00:00:00,3,2.65,6.0,41.5,1,False,False,False,10.2,0.0,Санкт-Петербург,95.0
14,5990000.0,46.0,2017-09-18T00:00:00,2,2.65,26.0,15.0,20,False,False,False,16.7,0.0,Санкт-Петербург,206.0
8,3400000.0,42.0,2017-11-29T00:00:00,3,2.65,5.0,31.0,3,False,False,False,6.0,0.0,Санкт-Петербург,41.0
8,3950000.0,40.0,2017-07-08T00:00:00,1,2.65,18.0,18.5,9,False,False,False,11.5,0.0,деревня Кудрово,38.0
0,2550000.0,33.0,2017-11-10T00:00:00,1,2.4,5.0,18.0,4,False,False,False,5.5,3.0,Красное Село,74.0
20,5900000.0,55.1,2017-08-15T00:00:00,3,2.5,5.0,38.7,1,False,False,False,7.0,0.0,Санкт-Петербург,105.0
15,7780000.0,75.1,2018-11-26T00:00:00,3,2.9,6.0,44.3,1,False,False,False,18.2,0.0,Санкт-Петербург,55.0
13,6870000.0,61.4,2016-01-14T00:00:00,2,2.65,23.0,35.8,11,False,False,False,9.7,0.0,Санкт-Петербург,162.0
0,4980000.0,64.0,2017-05-30T00:00:00,2,2.8,15.0,33.5,4,False,False,False,13.9,0.0,Санкт-Петербург,271.0
20,8700000.0,69.0,2019-04-10T00:00:00,3,2.8,10.0,44.0,3,False,False,False,9.0,2.0,Санкт-Петербург,-1.0
14,5000000.0,41.5,2018-12-12T00:00:00,1,2.5,16.0,20.8,10,False,False,False,10.5,1.0,Санкт-Петербург,-1.0
2,5050000.0,51.0,2017-05-11T00:00:00,2,2.7,13.0,33.0,12,False,False,False,7.0,0.0,Санкт-Петербург,13.0
16,7728000.0,55.39,2018-07-20T00:00:00,1,2.75,20.0,26.73330115942029,10,False,False,False,19.21,2.0,Санкт-Петербург,76.0
0,2800000.0,32.0,2016-06-28T00:00:00,1,2.65,5.0,18.0,2,False,False,False,6.0,0.0,Санкт-Петербург,44.00000000000001
6,2530000.0,32.4,2018-02-01T00:00:00,1,2.65,23.0,15.0,16,False,False,False,8.7,0.0,Санкт-Петербург,43.0
14,4500000.0,34.8,2019-03-13T00:00:00,1,2.5,9.0,18.6,6,False,False,False,7.6,0.0,Санкт-Петербург,-1.0
7,5500000.0,66.8,2016-04-04T00:00:00,4,2.65,9.0,47.6,2,False,False,False,6.8,0.0,Санкт-Петербург,80.0
4,2450000.0,50.0,2017-04-20T00:00:00,2,2.65,5.0,31.0,5,False,False,False,8.0,0.0,поселок Ушаки,44.00000000000001
17,3600000.0,41.3,2018-02-25T00:00:00,2,2.5,5.0,27.4,4,False,False,False,6.0,0.0,Санкт-Петербург,16.0
8,2899000.0,31.0,2017-02-07T00:00:00,1,2.65,4.0,17.0,3,False,False,False,6.0,0.0,Санкт-Петербург,36.0
7,2150000.0,43.0,2018-04-16T00:00:00,2,2.65,5.0,25.175213675213676,3,False,False,False,7.0,2.0,Выборг,176.00000000000003
8,4250000.0,42.0,2019-02-08T00:00:00,3,2.5,5.0,25.0,4,False,False,False,8.0,0.0,Санкт-Петербург,37.0
2,3200000.0,38.4,2016-02-15T00:00:00,1,2.7,24.0,18.5,12,False,False,False,11.0,1.0,поселок Мурино,124.0
18,14000000.0,105.0,2018-01-13T00:00:00,3,2.8,5.0,61.0,2,False,False,False,17.6,0.0,Санкт-Петербург,441.0
8,5950000.0,49.0,2018-11-09T00:00:00,2,2.5,9.0,31.5,4,False,False,False,6.0,1.0,Санкт-Петербург,-1.0
14,4360000.0,58.0,2017-11-10T00:00:00,3,2.65,7.0,46.0,6,False,False,False,5.8,1.0,Санкт-Петербург,74.0
4,1650000.0,57.4,2017-06-27T00:00:00,3,2.65,2.0,37.5,1,False,False,False,5.8,0.0,посёлок Суйда,587.0
12,13180000.0,178.0,2019-01-07T00:00:00,5,3.2,7.0,104.0,4,False,False,False,20.0,0.0,Санкт-Петербург,-1.0
0,5400000.0,39.0,2018-06-26T00:00:00,1,2.8,17.0,20.4,13,False,False,False,9.4,2.0,Санкт-Петербург,43.0
12,3150000.0,22.0,2017-05-20T00:00:00,0,2.65,16.0,15.0,14,False,True,False,0.0,2.0,Санкт-Петербург,515.0
8,4000000.0,54.6,2017-11-08T00:00:00,3,2.65,9.0,35.6,5,False,False,False,6.5,0.0,Санкт-Петербург,144.0
20,3830000.0,50.2,2018-08-15T00:00:00,2,2.65,22.0,28.3,7,False,False,False,7.8,0.0,посёлок Бугры,21.0
2,4990000.0,54.0,2017-04-11T00:00:00,2,2.65,12.0,31.615384615384617,9,False,False,False,8.695738611807416,0.0,Санкт-Петербург,45.00000000000001
8,31490000.0,150.0,2017-11-21T00:00:00,4,2.8,12.0,74.0,4,False,False,False,18.0,4.0,Санкт-Петербург,25.0
19,5800000.0,38.0,2018-08-06T00:00:00,1,2.65,24.0,15.8,23,False,False,False,10.0,0.0,Санкт-Петербург,45.00000000000001
5,5995000.0,64.1,2017-12-09T00:00:00,3,2.65,9.0,41.6,2,False,False,False,10.2,0.0,Санкт-Петербург,45.00000000000001
8,4000000.0,53.4,2016-05-18T00:00:00,2,2.7,16.0,21.1,1,False,False,False,10.3,0.0,Санкт-Петербург,435.0
19,5000000.0,50.0,2017-10-12T00:00:00,3,2.65,5.0,30.0,5,False,False,False,6.0,0.0,Санкт-Петербург,437.0
12,3750000.0,56.8,2016-10-10T00:00:00,3,3.05,4.0,39.7,2,False,False,False,7.2,0.0,посёлок Металлострой,188.00000000000003
10,2370000.0,46.0,2018-11-11T00:00:00,2,2.5,5.0,30.6,3,False,False,False,6.5,1.0,городской посёлок Мга,45.00000000000001
